districtid,timeid,neighborhoodzscore,statezscore
438,7,0,0
438,8,0,0
438,9,0,0
438,10,0,0
438,11,0,0
438,12,-0.71,-0.42
438,13,-0.64,-0.46
438,14,0.14,0.13
438,15,0,-0.63
438,16,-1.11,-0.58
438,17,-1.06,-0.27
438,18,3.55,0.16
438,19,-0.71,-0.42
438,20,0.0,-0.32
438,21,-0.64,-0.52
438,22,-0.61,-0.59
438,23,0.99,-0.4
438,24,-0.71,-0.52
438,25,-1.42,-0.57
439,1,0,0
439,2,0,0
439,3,0,0
439,4,0,0
439,5,0,0
439,6,0,0
439,7,-0.71,-0.71
439,8,24.65,0.71
439,9,0,0.7
439,10,-0.42,-0.71
439,11,-0.32,-0.71
439,12,-0.29,-0.71
439,13,-0.34,-0.71
439,14,-0.25,-0.71
439,15,0.13,-0.71
439,16,3.69,0.71
439,17,12.42,0.71
439,18,7.54,0.71
439,19,3.79,0.71
439,20,1.93,0.71
439,21,5.03,0.71
439,22,1.07,0.71
439,23,1.43,0.71
439,24,2.27,0.71
439,25,4.57,0.71
440,1,0,0
440,2,0,0
440,3,0,0
440,4,0,0
440,5,0,0
440,6,0,0
440,7,0,0
440,8,0,0
440,9,0,0
440,10,0,0
440,11,0,-0.27
440,12,-0.57,-0.27
440,13,0,-0.31
440,14,-0.57,-0.42
440,15,1.16,-0.17
440,16,-0.58,-0.34
440,17,2.88,-0.13
440,18,0.25,-0.12
440,19,-0.57,-0.28
440,20,-0.88,-0.5
440,21,-1.06,-0.65
440,22,-1.99,-0.6
440,23,-0.74,-0.5
440,24,-2.6,-0.47
440,25,-0.44,-0.18
441,1,0,0
441,2,0,0
441,3,0,0
441,4,0,0
441,5,0,0
441,6,0,0
441,7,-0.58,-0.24
441,8,-0.58,-0.38
441,9,-0.67,-0.51
441,10,-1.38,-0.55
441,11,-2.14,-0.57
441,12,-6.97,-0.58
441,13,-0.24,0.05
441,14,-0.11,-0.09
441,15,-0.57,-0.58
441,16,-0.49,-0.38
441,17,-0.11,0.04
441,18,-0.78,-0.48
441,19,-0.51,-0.25
441,20,-0.69,-0.64
441,21,-0.66,-0.67
441,22,-0.7,-0.61
441,23,-0.66,-0.48
441,24,-0.64,-0.65
441,25,-0.6,-0.5
442,1,0,0
442,2,0,0
442,3,-0.45,0
442,4,-0.45,0
442,5,-0.45,0
442,6,-0.44,0
442,7,-0.45,0
442,8,-0.45,0
442,9,-0.45,0
442,10,-0.45,0
442,11,-0.45,-0.27
442,12,-0.46,-0.11
442,13,-0.46,-0.31
442,14,-0.45,0.03
442,15,-0.45,-0.41
442,16,-0.45,-0.34
442,17,-0.45,-0.33
442,18,-0.45,-0.29
442,19,-0.45,-0.22
442,20,-0.45,-0.19
442,21,-0.45,0.79
442,22,-0.44,1.2
442,23,-0.45,-0.35
442,24,-0.45,-0.5
442,25,-0.45,-0.36
443,1,0,0
443,2,0,0
443,3,-0.58,0
443,4,-0.58,0
443,5,-0.58,0
443,6,-0.57,0
443,7,-0.58,0
443,8,-0.58,0
443,9,-0.58,0
443,10,-0.58,0
443,11,-0.58,-0.27
443,12,-0.59,-0.27
443,13,-0.58,-0.13
443,14,-0.59,-0.42
443,15,-0.58,0.32
443,16,-0.58,-0.34
443,17,-0.58,-0.33
443,18,-0.58,-0.26
443,19,-0.58,-0.25
443,20,-0.58,-0.4
443,21,-0.58,-0.62
443,22,-0.58,-0.66
443,23,-0.58,-0.62
443,24,-0.58,-0.57
443,25,-0.58,-0.26
444,1,0,0
444,2,0,0
444,3,-0.5,0
444,4,-0.5,0
444,5,-0.5,0
444,6,-0.5,0
444,7,-0.5,0
444,8,-0.5,0
444,9,-0.5,0
444,10,-0.5,0
444,11,-0.5,-0.46
444,12,-0.51,-0.36
444,13,-0.5,-0.49
444,14,-0.51,-0.38
444,15,-0.5,-0.54
444,16,-0.5,-0.53
444,17,-0.51,-0.85
444,18,-0.5,-0.44
444,19,-0.5,-0.55
444,20,-0.5,-0.49
444,21,-0.5,-0.43
444,22,-0.5,-0.51
444,23,-0.5,-0.49
444,24,-0.5,-0.4
444,25,-0.5,-0.56
445,1,0,0
445,2,0,0
445,3,-0.45,0
445,4,-0.45,0
445,5,-0.45,0
445,6,-0.44,0
445,7,-0.45,0
445,8,-0.45,0
445,9,-0.45,0
445,10,-0.45,0
445,11,-0.45,-0.27
445,12,-0.45,-0.27
445,13,-0.45,0.05
445,14,-0.45,-0.2
445,15,-0.45,-0.41
445,16,-0.45,-0.34
445,17,-0.45,-0.33
445,18,-0.45,-0.17
445,19,-0.45,-0.17
445,20,-0.45,-0.4
445,21,-0.45,-0.62
445,22,-0.45,-0.39
445,23,-0.45,-0.53
445,24,-0.45,-0.5
445,25,-0.45,-0.16
446,1,0,0
446,2,0,0
446,3,-0.38,0
446,4,-0.38,0
446,5,-0.38,0
446,6,-0.37,0
446,7,-0.38,0
446,8,-0.38,0
446,9,-0.38,0
446,10,-0.38,0
446,11,-0.38,-0.27
446,12,-0.38,-0.27
446,13,-0.38,-0.31
446,14,-0.38,-0.2
446,15,-0.38,-0.41
446,16,-0.38,-0.13
446,17,-0.38,-0.33
446,18,-0.38,0.01
446,19,-0.38,-0.27
446,20,-0.38,-0.36
446,21,-0.38,0.29
446,22,-0.38,-0.09
446,23,-0.38,-0.32
446,24,-0.38,-0.03
446,25,-0.38,-0.32
447,1,0,0
447,2,0,0
447,3,0,0
447,4,0,0
447,5,0,0
447,6,0,0
447,7,0,0
447,8,0,0
447,9,0,0
447,10,0,0
447,11,-0.57,-0.27
447,12,-0.58,-0.27
447,13,0,-0.31
447,14,-0.58,-0.42
447,15,-0.58,-0.41
447,16,-0.58,-0.34
447,17,-0.14,0.88
447,18,-0.56,-0.24
447,19,-0.52,-0.13
447,20,-0.45,-0.19
447,21,-0.58,-0.69
447,22,-0.56,-0.7
447,23,-0.58,-0.64
447,24,-0.51,-0.45
447,25,-0.53,-0.43
448,1,0,0
448,2,0,0
448,3,0,0
448,4,0,0
448,5,0,0
448,6,0,0
448,7,30.79,0.92
448,8,23.33,0.55
448,9,2.66,1.64
448,10,0.13,0.67
448,11,4.96,1.17
448,12,3.28,1.26
448,13,5.04,1.65
448,14,12.87,2.42
448,15,10.63,1.89
448,16,7.13,2.15
448,17,11.4,4.39
448,18,18.22,5.75
448,19,29.46,6.39
448,20,32.41,5.52
448,21,69.95,6.2
448,22,33.16,6.82
448,23,21.81,6.68
448,24,27.6,6.63
448,25,28.66,6.83
449,1,0,0
449,2,0,0
449,3,0,0
449,4,0,0
449,5,0,0
449,6,0,0
449,7,4.33,1.9
449,8,-0.48,-0.4
449,9,-0.04,0.49
449,10,15.15,3.73
449,11,0.09,-0.12
449,12,4.53,2.46
449,13,4.41,1.91
449,14,1.52,2.08
449,15,2.79,3.14
449,16,3.21,3.41
449,17,1.76,2.41
449,18,2.38,2.68
449,19,4.09,3.01
449,20,5.98,3.65
449,21,6.73,3.73
449,22,6.29,3.5
449,23,4.92,3.56
449,24,3.95,2.82
449,25,1.61,1.73
450,1,0,0
450,2,0,0
450,3,0,0
450,4,0,0
450,5,0,0
450,6,0,0
450,7,0,0
450,8,0,0
450,9,0,0
450,10,0,0
450,11,0,0
450,12,-0.32,-0.11
450,13,11.1,2.4
450,14,-1.25,-0.91
450,15,-0.26,-0.13
450,16,2.59,0.08
450,17,-0.15,0.08
450,18,-0.42,-0.18
450,19,-0.26,-0.07
450,20,-0.44,-0.26
450,21,-0.12,0.03
450,22,-0.08,-0.11
450,23,-0.45,-0.42
450,24,-0.44,-0.31
450,25,-0.53,-0.49
451,1,0,0
451,2,0,0
451,3,0,0
451,4,0,0
451,5,0,0
451,6,0,0
451,7,0.6,-0.49
451,8,-0.88,-1.01
451,9,-0.35,-0.08
451,10,-0.04,-0.27
451,11,-0.98,-0.53
451,12,-0.82,0.03
451,13,-0.12,0.22
451,14,-0.98,-1.01
451,15,0.03,-0.14
451,16,-0.56,-0.54
451,17,-0.55,-0.43
451,18,-0.68,-0.64
451,19,-0.34,-0.32
451,20,-1.43,-0.44
451,21,-1.66,-0.56
451,22,-1.02,-0.45
451,23,-0.75,-0.38
451,24,-0.89,-0.32
451,25,-0.77,-0.1
452,1,0,0
452,2,0,0
452,3,0,0
452,4,0,0
452,5,0,0
452,6,0,0
452,7,4.77,1.43
452,8,2.49,0.76
452,9,4.83,1.19
452,10,5.66,1.84
452,11,1.81,1.59
452,12,-0.38,-0.28
452,13,2.73,1.42
452,14,0.64,0.91
452,15,2.4,1.66
452,16,0.16,-0.08
452,17,1.41,-0.05
452,18,1.9,-0.48
452,19,-2.48,-0.59
452,20,1.89,-0.13
452,21,1.41,0.07
452,22,1.71,0.47
452,23,3.73,1.52
452,24,2.82,0.71
452,25,3.24,1.15
453,1,0,0
453,2,0,0
453,3,0,0
453,4,0,0
453,5,0,0
453,6,0,0
453,7,28.44,-0.1
453,8,1.43,-0.23
453,9,3.21,-0.16
453,10,3.21,-0.09
453,11,3.66,-0.16
453,12,1.55,-0.18
453,13,5.14,-0.14
453,14,6.99,-0.1
453,15,7.75,0.23
453,16,16.61,0.5
453,17,4.19,0.74
453,18,5.54,0.96
453,19,0.47,0.29
453,20,0.3,0.29
453,21,-0.64,-0.24
453,22,-0.55,-0.25
453,23,-0.46,-0.28
453,24,-0.52,-0.37
453,25,0.74,-0.26
454,1,0,0
454,2,0,0
454,3,0,0
454,4,0,0
454,5,0,0
454,6,0,0
454,7,-0.72,-0.33
454,8,-0.95,-0.4
454,9,-0.23,-0.18
454,10,0.14,-0.11
454,11,-0.4,-0.44
454,12,-0.6,-0.09
454,13,-0.74,-0.55
454,14,0.18,-0.19
454,15,-0.71,-0.29
454,16,-1.24,-0.4
454,17,-0.26,-0.26
454,18,-1.06,-0.41
454,19,-0.58,-0.22
454,20,-0.57,-0.09
454,21,-0.68,-0.06
454,22,-0.76,0.04
454,23,-0.5,-0.04
454,24,-0.08,0.32
454,25,-0.27,0.03
455,1,0,0
455,2,0,0
455,3,0,0
455,4,0,0
455,5,0,0
455,6,0,0
455,7,0,-0.19
455,8,-0.41,-0.29
455,9,0,-0.29
455,10,-0.8,-0.82
455,11,-0.78,-0.52
455,12,0.65,1.46
455,13,-0.15,-0.08
455,14,-1.08,-0.59
455,15,-0.72,-0.41
455,16,-0.73,-0.58
455,17,-0.63,-0.57
455,18,-0.51,-0.44
455,19,-0.47,-0.37
455,20,-0.45,-0.27
455,21,-0.43,-0.14
455,22,-0.56,-0.26
455,23,-0.59,-0.39
455,24,-0.5,-0.17
455,25,-0.52,-0.21
456,1,0,0
456,2,0,0
456,3,0,0
456,4,0,0
456,5,0,0
456,6,0,0
456,7,-0.42,1.16
456,8,0,-0.57
456,9,-1.77,-0.92
456,10,-1.25,-0.28
456,11,-1.3,-0.58
456,12,0,-0.58
456,13,-4.24,-0.53
456,14,-10.14,-0.61
456,15,-3.47,-0.68
456,16,-1.37,-0.57
456,17,-6.31,-0.67
456,18,-5.4,-0.64
456,19,-3.35,-0.61
456,20,-1.99,-0.62
456,21,-1.47,-0.65
456,22,-1.92,-0.66
456,23,-3.39,-0.63
456,24,-3.52,-0.64
456,25,-2.92,-0.61
457,1,0,0
457,2,0,0
457,3,0,0
457,4,0,0
457,5,0,0
457,6,0,0
457,7,-0.46,-0.4
457,8,-0.39,-0.45
457,9,-0.43,-0.45
457,10,-0.34,0.28
457,11,-0.44,-0.2
457,12,-0.27,-0.25
457,13,-0.47,-0.27
457,14,-0.5,-0.34
457,15,-0.49,-0.28
457,16,-0.78,-0.34
457,17,-0.36,-0.21
457,18,-0.18,-0.18
457,19,-0.4,-0.31
457,20,-0.62,-0.52
457,21,-0.59,-0.52
457,22,-0.45,-0.25
457,23,-0.43,-0.35
457,24,-0.35,-0.51
457,25,-0.21,-0.46
458,1,0,0
458,2,0,0
458,3,0,0
458,4,0,0
458,5,0,0
458,6,0,0
458,7,0.99,-0.17
458,8,0.14,-0.18
458,9,-0.58,-0.21
458,10,-0.25,-0.16
458,11,1.45,-0.14
458,12,-1.54,-0.26
458,13,-1.7,-0.25
458,14,-0.69,-0.26
458,15,-0.5,-0.32
458,16,-0.7,-0.36
458,17,-0.57,-0.4
458,18,-0.4,-0.43
458,19,-0.28,-0.4
458,20,-0.1,-0.4
458,21,-0.75,-0.47
458,22,-0.78,-0.52
458,23,-0.5,-0.5
458,24,-0.93,-0.5
458,25,-1.06,-0.53
459,1,0,0
459,2,0,0
459,3,0,0
459,4,0,0
459,5,0,0
459,6,0,0
459,7,-0.29,-0.29
459,8,-0.95,-0.4
459,9,-0.55,-0.7
459,10,-1.5,-1.03
459,11,0.34,-0.75
459,12,-1.01,-0.88
459,13,-0.1,-0.47
459,14,0.62,-0.45
459,15,-0.64,-0.56
459,16,-0.49,-0.54
459,17,-0.53,-0.59
459,18,-0.54,-0.53
459,19,-0.46,-0.38
459,20,-0.7,-0.7
459,21,-0.59,-0.67
459,22,-0.72,-0.64
459,23,-0.56,-0.61
459,24,-0.8,-0.69
459,25,-0.94,-0.61
460,1,0,0
460,2,0,0
460,3,0,0
460,4,0,0
460,5,0,0
460,6,0,0
460,7,-0.44,-0.29
460,8,-0.25,-0.23
460,9,-0.59,-0.51
460,10,-0.26,-0.66
460,11,-0.59,-0.44
460,12,0.32,0.18
460,13,0.62,0.1
460,14,0.83,0.18
460,15,-0.21,-0.06
460,16,-0.53,-0.43
460,17,-1.02,-0.55
460,18,6.31,0.1
460,19,1.8,-0.17
460,20,-0.53,-0.64
460,21,-0.15,-0.41
460,22,0.38,-0.41
460,23,-0.46,-0.44
460,24,-0.3,-0.45
460,25,-0.12,-0.38
461,1,0,0
461,2,0,0
461,3,0,0
461,4,0,0
461,5,0,0
461,6,0,0
461,7,2.91,-0.09
461,8,0.07,1.67
461,9,2.21,2.14
461,10,1.09,1.08
461,11,-0.12,-0.28
461,12,1.42,1.78
461,13,1.08,1.76
461,14,1.03,0.88
461,15,0.93,1.19
461,16,2.61,2.12
461,17,3.0,1.43
461,18,1.08,-0.18
461,19,0.88,-0.15
461,20,1.84,0.39
461,21,2.1,0.6
461,22,3.55,1.76
461,23,5.31,1.46
461,24,2.71,1.47
461,25,1.23,0.53
462,1,0,0
462,2,0,0
462,3,0,0
462,4,0,0
462,5,0,0
462,6,0,0
462,7,-0.45,0
462,8,1.77,-0.33
462,9,5.3,-0.2
462,10,0.06,-0.15
462,11,0.74,0.15
462,12,2.03,-0.29
462,13,1.42,-0.42
462,14,6.27,0.03
462,15,3.23,0.04
462,16,10.49,0.14
462,17,11.97,0.0
462,18,3.36,0.02
462,19,1.69,-0.26
462,20,1.2,-0.28
462,21,0.33,-0.2
462,22,0.63,-0.13
462,23,0.09,-0.31
462,24,0.39,-0.46
462,25,-0.34,-0.65
463,1,0,0
463,2,0,0
463,3,0,0
463,4,0,0
463,5,0,0
463,6,0,0
463,7,-0.82,-0.34
463,8,-0.46,-0.3
463,9,-0.7,-0.4
463,10,1.08,-0.38
463,11,-0.37,-0.41
463,12,-0.52,-0.75
463,13,-0.62,-0.69
463,14,-0.3,-0.22
463,15,-0.63,-0.56
463,16,-0.43,-0.14
463,17,-0.73,-0.37
463,18,-0.46,0.0
463,19,-0.7,-0.25
463,20,-0.7,-0.26
463,21,-0.69,-0.2
463,22,-0.68,-0.24
463,23,-0.63,-0.12
463,24,-0.67,-0.24
463,25,-0.7,-0.5
464,1,0,0
464,2,0,0
464,3,-0.45,0
464,4,-0.45,0
464,5,-0.45,0
464,6,-0.44,0
464,7,-0.45,0
464,8,-0.48,0
464,9,-0.48,0
464,10,-0.45,0
464,11,-0.45,0
464,12,-0.46,-0.26
464,13,-0.46,-0.16
464,14,-0.44,1.87
464,15,-0.45,-0.13
464,16,-0.45,-0.25
464,17,-0.46,-0.56
464,18,-0.46,-0.53
464,19,-0.46,-0.42
464,20,-0.46,-0.38
464,21,-0.46,-0.55
464,22,-0.46,-0.62
464,23,-0.46,-0.57
464,24,-0.46,-0.23
464,25,-0.46,-0.18
465,1,0,0
465,2,0,0
465,3,0,0
465,4,0,0
465,5,0,0
465,6,0,0
465,7,0,0
465,8,0.79,0.83
465,9,-0.71,-0.62
465,10,-0.39,-0.06
465,11,-0.84,-0.6
465,12,-0.13,0.11
465,13,-0.68,-0.66
465,14,-1.26,-0.85
465,15,-0.81,-0.58
465,16,-0.62,-0.5
465,17,-0.58,-0.42
465,18,-0.52,-0.41
465,19,-0.03,0.07
465,20,0.27,0.46
465,21,0.06,0.3
465,22,-0.06,0.19
465,23,-0.23,0.06
465,24,-1.01,-0.78
465,25,-0.88,-0.66
466,1,0,0
466,2,0,0
466,3,0,0
466,4,0,0
466,5,0,0
466,6,0,0
466,7,-0.45,-0.25
466,8,-0.56,-0.31
466,9,-0.43,-0.27
466,10,-0.92,-0.34
466,11,-0.58,-0.33
466,12,-0.7,-0.42
466,13,-0.76,-0.39
466,14,-0.68,-0.38
466,15,-0.61,-0.43
466,16,-0.83,-0.46
466,17,-0.55,-0.49
466,18,-0.48,-0.51
466,19,-0.6,-0.52
466,20,-0.55,-0.49
466,21,-0.44,-0.4
466,22,-0.41,-0.39
466,23,-0.49,-0.48
466,24,-0.48,-0.48
466,25,-0.34,-0.24
467,1,0,0
467,2,0,0
467,3,0,0
467,4,0,0
467,5,0,0
467,6,0,0
467,7,0.58,0.24
467,8,-0.26,0.07
467,9,-0.47,-0.19
467,10,0.43,-0.06
467,11,-0.78,-0.28
467,12,-1.04,-0.4
467,13,-1.11,-0.37
467,14,-0.78,-0.27
467,15,-0.46,-0.3
467,16,-0.34,-0.17
467,17,0.46,-0.03
467,18,0.38,-0.02
467,19,0.08,-0.05
467,20,-0.5,-0.21
467,21,-0.51,-0.19
467,22,-0.47,-0.14
467,23,-0.76,-0.26
467,24,-0.5,-0.23
467,25,-0.56,-0.16
468,1,0,0
468,2,0,0
468,3,0,0
468,4,0,0
468,5,0,0
468,6,0,0
468,7,5.2,1.22
468,8,0.67,-0.36
468,9,2.01,1.04
468,10,6.12,4.14
468,11,0.1,-0.3
468,12,3.39,0.0
468,13,-0.76,-0.61
468,14,-0.22,-0.38
468,15,-0.55,-0.28
468,16,-0.19,-0.2
468,17,-0.17,-0.2
468,18,-0.28,-0.26
468,19,-0.61,-0.32
468,20,-0.47,-0.3
468,21,-0.18,-0.23
468,22,-0.38,-0.3
468,23,-0.35,-0.28
468,24,-0.35,-0.25
468,25,-0.31,-0.18
469,1,0,0
469,2,2.26,0
469,3,-0.29,0
469,4,-0.38,0
469,5,-0.38,0
469,6,-0.37,0
469,7,-0.38,0
469,8,-0.38,0
469,9,-0.01,0
469,10,-0.18,0
469,11,-0.3,0
469,12,-0.23,0
469,13,0.08,0
469,14,0.17,0
469,15,-0.03,0
469,16,-0.25,0
469,17,-0.27,0
469,18,-0.29,0
469,19,-0.31,0
469,20,-0.27,0
469,21,-0.26,0
469,22,-0.29,0
469,23,-0.27,0
469,24,-0.26,0
469,25,-0.28,0
470,1,0,0
470,2,0,0
470,3,0,0
470,4,0,0
470,5,0,0
470,6,0,0
470,7,-0.96,-0.66
470,8,-0.68,-0.89
470,9,21.09,0.31
470,10,-0.95,-0.57
470,11,-2.0,-0.64
470,12,-0.96,-0.68
470,13,-1.26,-0.62
470,14,-0.88,-0.6
470,15,-0.57,-0.72
470,16,-0.68,-0.64
470,17,-0.9,-0.61
470,18,-1.4,-0.69
470,19,-0.73,-0.72
470,20,-2.2,-0.72
470,21,-1.3,-0.61
470,22,-1.51,-0.64
470,23,-1.03,-0.69
470,24,-1.24,-0.76
470,25,-0.69,-0.62
471,1,0,0
471,2,0,0
471,3,0,0
471,4,0,0
471,5,0,0
471,6,0,0
471,7,-0.32,0.18
471,8,-0.1,0.62
471,9,-0.87,-0.96
471,10,-0.32,-0.57
471,11,-0.4,-0.33
471,12,-0.51,-0.27
471,13,-0.37,0.36
471,14,-0.27,0.49
471,15,-0.2,0.1
471,16,-0.16,0.14
471,17,-0.03,-0.04
471,18,-0.49,-0.31
471,19,0.13,-0.23
471,20,-0.14,-0.46
471,21,0.22,-0.26
471,22,0.57,-0.17
471,23,0.67,-0.09
471,24,0.17,-0.28
471,25,0.18,-0.17
472,1,0,0
472,2,0,0
472,3,0,0
472,4,0,0
472,5,0,0
472,6,0,0
472,7,-0.71,-0.38
472,8,-1.78,-0.4
472,9,-1.24,-0.64
472,10,-0.88,-0.57
472,11,-2.23,-0.7
472,12,-0.58,0.06
472,13,-1.58,-0.67
472,14,-0.83,-0.6
472,15,-0.94,-0.27
472,16,-0.22,-0.1
472,17,-0.17,-0.03
472,18,-1.43,-0.56
472,19,-1.27,-0.4
472,20,-2.82,-0.54
472,21,-1.98,-0.37
472,22,-1.0,-0.34
472,23,-1.01,-0.45
472,24,-0.69,-0.28
472,25,-0.58,-0.3
473,1,0,0
473,2,0,0
473,3,0,0
473,4,0,0
473,5,0,0
473,6,0,0
473,7,-0.46,-0.34
473,8,0.47,0.08
473,9,-0.36,-0.31
473,10,-0.67,-0.57
473,11,-0.6,-0.86
473,12,0.97,0.52
473,13,0.73,0.34
473,14,-0.11,-0.1
473,15,0.74,-0.17
473,16,0.69,-0.02
473,17,-0.12,-0.2
473,18,0.76,-0.04
473,19,-0.39,-0.31
473,20,-0.32,-0.31
473,21,-0.38,-0.43
473,22,-0.13,-0.25
473,23,0.75,0.35
473,24,1.18,0.4
473,25,1.11,0.84
474,1,0,0
474,2,0,0
474,3,0,0
474,4,0,0
474,5,0,0
474,6,0,0
474,7,5.59,0.73
474,8,3.74,3.22
474,9,5.02,5.88
474,10,1.32,0.76
474,11,1.21,2.05
474,12,1.01,1.35
474,13,0.59,1.45
474,14,0.89,1.68
474,15,0.22,1.18
474,16,0.05,1.03
474,17,0.15,1.16
474,18,0.38,0.88
474,19,0.14,0.0
474,20,0.16,-0.21
474,21,0.23,-0.2
474,22,0.41,-0.14
474,23,0.82,0.0
474,24,0.98,0.24
474,25,1.44,0.53
475,1,0,0
475,2,0,0
475,3,0,0
475,4,0,0
475,5,0,0
475,6,0,0
475,7,-0.42,-0.21
475,8,-0.4,-0.15
475,9,-0.39,-0.14
475,10,-0.42,-0.18
475,11,-0.42,-0.21
475,12,-0.41,-0.16
475,13,-0.4,-0.18
475,14,-0.42,-0.21
475,15,-0.39,-0.23
475,16,-0.41,-0.24
475,17,-0.36,-0.17
475,18,-0.38,-0.17
475,19,-0.37,-0.15
475,20,-0.34,-0.12
475,21,-0.12,-0.03
475,22,-0.31,-0.23
475,23,-0.3,-0.25
475,24,-0.37,-0.32
475,25,-0.38,-0.27
476,1,0,0
476,2,0,0
476,3,0,0
476,4,0,0
476,5,0,0
476,6,0,0
476,7,-0.52,-0.38
476,8,-0.43,-0.37
476,9,0.36,-0.12
476,10,0.0,-0.34
476,11,-0.87,-0.96
476,12,-0.8,-0.88
476,13,-0.77,-0.71
476,14,-0.06,-0.49
476,15,-0.46,-0.39
476,16,-0.1,-0.16
476,17,0.22,-0.06
476,18,-0.78,-0.48
476,19,-0.68,-0.44
476,20,-0.09,0.14
476,21,-0.43,-0.28
476,22,-0.43,-0.32
476,23,-0.46,-0.39
476,24,-0.55,-0.53
476,25,-0.58,-0.5
477,1,0,0
477,2,0,0
477,3,0,0
477,4,0,0
477,5,0,0
477,6,0,0
477,7,-0.04,0.12
477,8,-0.33,-0.4
477,9,-0.54,-0.46
477,10,-0.61,-0.57
477,11,-0.47,-0.49
477,12,-0.58,-0.49
477,13,-0.68,-0.55
477,14,-0.68,-0.58
477,15,-0.59,-0.5
477,16,-0.54,-0.39
477,17,-0.65,-0.42
477,18,-0.59,-0.38
477,19,-0.56,-0.42
477,20,-0.69,-0.52
477,21,-0.58,-0.24
477,22,-0.64,-0.42
477,23,-0.56,-0.11
477,24,-0.67,-0.5
477,25,-0.95,-0.64
478,1,0,0
478,2,0,0
478,3,-0.45,0
478,4,-0.45,0
478,5,-0.45,0
478,6,-0.44,0
478,7,-0.45,0
478,8,-0.45,0
478,9,-0.45,0
478,10,-0.45,0
478,11,-0.45,-0.46
478,12,-0.45,-0.36
478,13,-0.45,-0.49
478,14,-0.45,-0.38
478,15,-0.45,-0.62
478,16,-0.45,-0.49
478,17,-0.45,-0.7
478,18,-0.45,-0.46
478,19,-0.45,-0.41
478,20,-0.45,-0.44
478,21,-0.45,-0.43
478,22,-0.45,-0.51
478,23,-0.45,-0.49
478,24,-0.45,-0.35
478,25,-0.45,-0.4
479,1,0,0
479,2,0,0
479,3,-0.5,0
479,4,-0.5,0
479,5,-0.5,0
479,6,-0.5,0
479,7,-0.5,0
479,8,-0.5,0
479,9,-0.5,0
479,10,-0.5,0
479,11,-0.5,-0.46
479,12,-0.47,0.93
479,13,-0.5,-0.49
479,14,-0.46,2.11
479,15,-0.49,-0.13
479,16,-0.5,-0.3
479,17,-0.49,0.91
479,18,-0.5,-0.32
479,19,-0.49,0.16
479,20,-0.49,-0.2
479,21,-0.49,0.07
479,22,-0.5,-0.29
479,23,-0.5,-0.47
479,24,-0.5,-0.2
479,25,-0.5,-0.16
480,1,0,0
480,2,0,0
480,3,0,0
480,4,0,0
480,5,0,0
480,6,0,0
480,7,5.08,0.18
480,8,2.7,0.04
480,9,1.42,0.93
480,10,0.1,0.25
480,11,1.74,1.01
480,12,0.17,-0.06
480,13,0.35,0.02
480,14,1.11,0.16
480,15,0.66,0.07
480,16,1.74,0.16
480,17,3.77,0.35
480,18,1.11,0.43
480,19,1.97,0.2
480,20,4.33,1.0
480,21,1.07,0.09
480,22,1.76,0.22
480,23,2.82,0.5
480,24,2.59,0.98
480,25,1.87,0.51
481,1,0,0
481,2,0,0
481,3,0,0
481,4,0,0
481,5,0,0
481,6,0,0
481,7,-0.55,-0.22
481,8,-0.72,-0.24
481,9,-1.69,-0.21
481,10,-1.12,-0.25
481,11,-1.43,-0.24
481,12,-2.02,-0.27
481,13,-6.09,-0.25
481,14,-1.66,-0.27
481,15,-2.49,-0.33
481,16,-1.66,-0.35
481,17,-0.95,-0.37
481,18,-0.86,-0.36
481,19,-1.19,-0.42
481,20,-0.78,-0.32
481,21,-0.85,-0.36
481,22,-0.65,-0.19
481,23,-0.61,-0.18
481,24,-0.77,-0.29
481,25,-0.77,-0.26
482,1,0,0
482,2,0,0
482,3,0,0
482,4,0,0
482,5,0,0
482,6,0,0
482,7,-0.35,-0.2
482,8,-0.35,-0.17
482,9,-0.54,-0.24
482,10,1.22,0.12
482,11,1.08,-0.04
482,12,-0.63,-0.2
482,13,-0.13,0.11
482,14,-0.58,-0.11
482,15,0.49,1.81
482,16,4.67,4.54
482,17,1.5,2.75
482,18,0.48,1.14
482,19,1.07,0.91
482,20,-0.19,0.01
482,21,0.05,0.27
482,22,-0.33,0.04
482,23,-0.59,-0.29
482,24,-0.45,-0.26
482,25,-0.59,-0.33
483,1,0,0
483,2,-0.26,0
483,3,-0.26,0
483,4,0,0
483,5,0,0
483,6,0,0
483,7,26.09,5.67
483,8,12.03,5.46
483,9,10.6,5.38
483,10,14.37,5.54
483,11,10.31,5.37
483,12,9.37,5.3
483,13,6.7,4.97
483,14,4.58,4.41
483,15,2.98,3.59
483,16,1.97,2.76
483,17,1.53,2.32
483,18,1.27,2.03
483,19,0.77,1.42
483,20,0.83,1.5
483,21,0.79,1.45
483,22,0.35,0.91
483,23,0.75,1.36
483,24,0.73,1.33
483,25,0.83,1.44
484,1,0,0
484,2,0,0
484,3,0,0
484,4,0,0
484,5,0,0
484,6,0,0
484,7,-0.4,-0.19
484,8,-0.49,-0.29
484,9,-0.41,-0.29
484,10,0.55,1.02
484,11,5.81,4.2
484,12,-0.85,-0.61
484,13,-0.22,0.03
484,14,-0.23,-0.45
484,15,-0.43,-0.67
484,16,-0.8,-0.61
484,17,-0.76,-0.61
484,18,-0.4,-0.4
